t,x,y,dx/dtime,dy/dtime
34.0,2.0275934339132218,-0.79553016916532,-0.79553016916532,-0.7900925044887415
34.1,1.9480404169966898,-0.8745394196141942,-0.8745394196141942,-0.7259321546973612
34.2,1.8605864750352703,-0.9471326350839303,-0.9471326350839303,-0.6947694239837592
34.3,1.7658732115268774,-1.0166095774823063,-1.0166095774823063,-0.6891270098498423
34.4,1.6642122537786468,-1.0855222784672904,-1.0855222784672904,-0.7037408252547128
34.5,1.5556600259319178,-1.1558963609927617,-1.1558963609927617,-0.7349284624637219
34.6,1.4400703898326417,-1.229389207239134,-1.229389207239134,-0.7800096477802392
34.7,1.3171314691087284,-1.307390172017158,-1.307390172017158,-0.8367732399517953
34.8,1.1863924519070126,-1.3910674960123375,-1.3910674960123375,-0.9029436354470026
34.9,1.0472857023057789,-1.4813618595570377,-1.4813618595570377,-0.9755823500356186
35.0,0.8991495163500751,-1.5789200945605995,-1.5789200945605995,-1.0503549154516307
35.1,0.7412575068940152,-1.6839555861057625,-1.6839555861057625,-1.1205999155703235
35.2,0.572861948283439,-1.7960155776627948,-1.7960155776627948,-1.1761697920593082
35.3,0.39326039051715944,-1.9136325568687256,-1.9136325568687256,-1.2021014580223308
35.4,0.20189713483028687,-2.0338427026709587,-2.0338427026709587,-1.1773662773236868
35.5,-0.0014871354368090062,-2.1515793304033273,-2.1515793304033273,-1.0743001505787602
35.6,-0.21664506847714174,-2.2590093454612035,-2.2590093454612035,-0.8598462056454206
35.7,-0.4425460030232621,-2.3449939660257457,-2.3449939660257457,-0.5003210046389207
35.8,-0.6770453996258367,-2.395026066489638,-2.395026066489638,0.028460932298801422
35.9,-0.9165480062748005,-2.3921799732597577,-2.3921799732597577,0.7252456702118657
36.0,-1.1557660036007762,-2.3196554062385712,-2.3196554062385712,1.5452304110522257
36.1,-1.3877315442246334,-2.1651323651333487,-2.1651323651333487,2.3899700590080744
36.2,-1.6042447807379683,-1.9261353592325412,-1.9261353592325412,3.11972934928482
36.3,-1.7968583166612224,-1.614162424304059,-1.614162424304059,3.595600060963797
36.4,-1.9582745590916284,-1.2546024182076794,-1.2546024182076794,3.7365726474698002
36.5,-2.083734800912396,-0.8809451534606993,-0.8809451534606993,3.5557724460916016
36.6,-2.1718293162584663,-0.5253679088515392,-0.5253679088515392,3.1481842228776804
36.7,-2.22436610714362,-0.2105494865637711,-0.2105494865637711,2.6399702206837623
36.8,-2.245421055799997,0.053447535504605126,0.053447535504605126,2.1374058388823274
36.9,-2.2400763022495362,0.2671881193928379,0.2671881193928379,1.7033031402332024
37.0,-2.2133574903102526,0.43751843341615815,0.43751843341615815,1.3604259404577101
37.1,-2.1696056469686367,0.5735610274619292,0.5735610274619292,1.1064561775931652
37.2,-2.112249544222444,0.6842066452212456,0.6842066452212456,0.9280253199887656
37.3,-2.0438288797003192,0.7770091772201222,0.7770091772201222,0.8094579244313884
37.4,-1.966127961978307,0.857954969663261,0.857954969663261,0.7368247019043441
37.5,-1.8803324650119808,0.9316374398536954,0.9316374398536954,0.6991791444581517
37.6,-1.7871687210266112,1.0015553542995106,1.0015553542995106,0.6884765003979643
37.7,-1.6870131855966601,1.070403004339307,1.070403004339307,0.6990239935918522
37.8,-1.5799728851627295,1.140305403698492,1.140305403698492,0.72684523402516
37.9,-1.4659423447928803,1.212989927101008,1.212989927101008,0.7690875414248889
38.0,-1.3446433520827794,1.289898681243497,1.289898681243497,0.8234818831172053
38.1,-1.2156534839584296,1.3722468695552175,1.3722468695552175,0.887814517529175
38.2,-1.0784287970029078,1.461028321308135,1.461028321308135,0.9593486551086651
38.3,-0.9323259648720943,1.5569631868190015,1.5569631868190015,1.0341266757065442
38.4,-0.7766296461901941,1.6603758543896558,1.6603758543896558,1.106086730326094
38.5,-0.6105920607512285,1.7709845274222653,1.7709845274222653,1.1659527391764626
38.6,-0.43349360800900194,1.8875798013399117,1.8875798013399117,1.1999296173271303
38.7,-0.24473562787501077,2.0075727630726248,2.0075727630726248,1.1883996945403192
38.8,-0.04397835156774829,2.126412732526657,2.126412732526657,1.1051283752818015
38.9,0.1686629216849174,2.236925570054837,2.236925570054837,0.917982749885847
39.0,0.3923554786904011,2.3287238450434216,2.3287238450434216,0.5927612840467487
39.1,0.6252278631947432,2.3879999734480966,2.3879999734480966,0.10202573090641875
39.2,0.8640278605395528,2.398202546538738,2.398202546538738,-0.5601086206388333
39.3,1.1038481151934267,2.3421916844748547,2.3421916844748547,-1.3597099093870821
39.4,1.3380672836409122,2.2062206935361464,2.2062206935361464,-2.209992237652686
39.5,1.558689352994527,1.9852214697708777,1.9852214697708777,-2.977638805292311
39.6,1.7572114999716146,1.6874575892416466,1.6874575892416466,-3.518741943235107
39.7,1.9259572588957794,1.335583394918136,1.335583394918136,-3.735212893001025
39.8,2.059515598387593,0.9620621056180334,0.9620621056180334,-3.6188280238139074
39.9,2.155721808949396,0.6001793032366427,0.6001793032366427,-3.250189735914453
40.0,2.2157397392730602,0.2751603296451974,0.2751603296451974,-2.7536097502814667
40.1,2.24325577223758,-0.0002006453829492827,-0.0002006453829492827,-2.242851251436191
40.2,2.2432357076992853,-0.22448577052656837,-0.22448577052656837,-1.7906604471516672
40.3,2.2207871306466282,-0.4035518152417351,-0.4035518152417351,-1.427425351570734
40.4,2.180431949122455,-0.5462943503988085,-0.5462943503988085,-1.1549600203641386
40.5,2.125802514082574,-0.6617903524352223,-0.6617903524352223,-0.9613703679217196
40.6,2.0596234788390517,-0.7579273892273943,-0.7579273892273943,-0.8310046592081117
40.7,1.9838307399163122,-0.8410278551482055,-0.8410278551482055,-0.7493766121971641
40.8,1.8997279544014916,-0.915965516367922,-0.915965516367922,-0.7048663719821109
40.9,1.8081314027646993,-0.9864521535661331,-0.9864521535661331,-0.688834147221262
41.0,1.709486187408086,-1.0553355682882593,-1.0553355682882593,-0.6951277030735827
41.1,1.60395263057926,-1.1248483385956176,-1.1248483385956176,-0.7194483636553636
41.2,1.4914677967196983,-1.196793174961154,-1.196793174961154,-0.7587454239791712
41.3,1.3717884792235828,-1.272667717359071,-1.272667717359071,-0.8106669716468538
41.4,1.2445217074876758,-1.3537344145237564,-1.3537344145237564,-0.8730337808583032
41.5,1.1091482660353,-1.4410377926095868,-1.4410377926095868,-0.94327770022593
41.6,0.9650444867743413,-1.5353655626321798,-1.5353655626321798,-1.0177759556998849
41.7,0.8115079305111232,-1.6371431582021683,-1.6371431582021683,-1.0910131897747206
41.8,0.6477936146909065,-1.7462444771796404,-1.7462444771796404,-1.1545218343029577
41.9,0.4731691669729424,-1.861696660609936,-1.861696660609936,-1.1956107390691773
42.0,0.2869995009119488,-1.9812577345168538,-1.9812577345168538,-1.1960315427948514
42.1,0.08887372746026342,-2.100860888796339,-2.100860888796339,-1.131007305572065
42.2,-0.1212123614193705,-2.2139616193535456,-2.2139616193535456,-0.9695042029371368
42.3,-0.3426085233547251,-2.3109120396472593,-2.3109120396472593,-0.677219375270292
42.4,-0.5736997273194511,-2.3786339771742884,-2.3786339771742884,-0.22417572297416855
42.5,-0.8115631250368799,-2.4010515494717053,-2.4010515494717053,0.4017452908931072
42.6,-1.0516682799840504,-2.3608770203823948,-2.3608770203823948,1.1768020466974596
42.7,-1.28775598202229,-2.2431968157126487,-2.2431968157126487,2.026121564182549
42.8,-1.5120756635935548,-2.0405846592943937,-2.0405846592943937,2.8245519771845036
42.9,-1.7161341295229942,-1.7581294615759433,-1.7581294615759433,3.426017310538553
43.0,-1.8919470756805885,-1.415527730522088,-1.415527730522088,3.7175983006052062
43.1,-2.0334998487327973,-1.0437679004615672,-1.0437679004615672,3.6696695119542877
43.2,-2.137876638778954,-0.6768009492661384,-0.6768009492661384,3.346141124724462
43.3,-2.205556733705568,-0.3421868367936922,-0.3421868367936922,2.866743913735613
43.4,-2.239775417384937,-0.055512445420130896,-0.055512445420130896,2.351260892773286
43.5,-2.24532666192695,0.1796136438571977,0.1796136438571977,1.8823731258336798
43.6,-2.22736529754123,0.36785095644056565,0.36785095644056565,1.4988077549095271
43.7,-2.1905802018971734,0.5177317319315183,0.5177317319315183,1.2072415491979658
43.8,-2.1388070287040217,0.6384558868513149,0.6384558868513149,0.9977281795286206
43.9,-2.0749614400188903,0.738228704804177,0.738228704804177,0.8548668754371029
44.0,-2.0011385695384725,0.8237153923478873,0.8237153923478873,0.7636892326005946
44.1,-1.9187670303036837,0.9000843156079468,0.9000843156079468,0.7119038646543048
44.2,-1.828758598742889,0.9712747020733773,0.9712747020733773,0.6902507836823815
44.3,-1.7316311285355512,1.0402997804416154,1.0402997804416154,0.6920874560166403
44.4,-1.6276011504913896,1.1095085260432795,1.1095085260432795,0.712763936460569
44.5,-1.5166502978870617,1.1807849196893365,1.1807849196893365,0.7490054161709281
44.6,-1.398571805918128,1.2556854613064292,1.2556854613064292,0.7983522114184983
44.7,-1.2730032597874852,1.335520682448279,1.335520682448279,0.8586330609780939
44.8,-1.1394511915426573,1.4213839885460884,1.4213839885460884,0.9274169330162297
44.9,-0.9973127926880484,1.5141256818477113,1.5141256818477113,1.0013760954778086
45.0,-0.8459002245032773,1.6142632913954922,1.6142632913954922,1.075491089311491
45.1,-0.684473895363728,1.7218124003266413,1.7218124003266413,1.1420416551068777
45.2,-0.5122926553310639,1.836016565837329,1.836016565837329,1.1893753884491236
45.3,-0.328690998747331,1.9549541046822414,1.9549541046822414,1.200563607529681
45.4,-0.13319558827910682,2.0750104654352093,2.0750104654352093,1.1522943734980742
45.5,0.07430545826441412,2.1902399027850166,2.1902399027850166,1.014768006105302
45.6,0.29332944854291576,2.291716703395547,2.291716703395547,0.7539367693531692
45.7,0.5225011188824704,2.3671103803308635,2.3671103803308635,0.3379347232955612
45.8,0.7592121569155568,2.4009038526604196,2.4009038526604196,-0.25070444137274006
45.9,0.9993025421815988,2.3758334085231456,2.3758334085231456,-0.9976460764546077
46.0,1.2368858830339133,2.276068800877685,2.276068800877685,-1.8399151619125933
46.1,1.4644927631216818,2.0920772846864257,2.0920772846864257,-2.6619340482056906
46.2,1.6737004915903244,1.8258838798658568,1.8258838798658568,-3.318158464896518
46.3,1.8562888795769101,1.4940680333762049,1.4940680333762049,-3.6833909559959146
46.4,2.0056956829145305,1.1257289377766133,1.1257289377766133,-3.7071309395098604
46.5,2.118268576692192,0.7550158438256273,0.7550158438256273,-3.4346620164245447
46.6,2.1937701610747546,0.41154964218317275,0.41154964218317275,-2.978312906813821
46.7,2.234925125293072,0.1137183515017906,0.1137183515017906,-2.462071295857089
46.8,2.2462969604432512,-0.1324887780839183,-0.1324887780839183,-1.9782820967526353
46.9,2.2330480826348595,-0.33031698775918183,-0.33031698775918183,-1.5746431291969332
47.0,2.2000163838589413,-0.48778130067887515,-0.48778130067887515,-1.2634587046619794
47.1,2.1512382537910537,-0.6141271711450731,-0.6141271711450731,-1.0372649868520059
47.2,2.0898255366765466,-0.7178536698302737,-0.7178536698302737,-0.881185802870369
47.3,2.0180401696935193,-0.8059722501173106,-0.8059722501173106,-0.7798708912801577
47.4,1.9374429446817882,-0.8839593392453263,-0.8839593392453263,-0.7203700856976576
47.5,1.8490470107572556,-0.9559963478150921,-0.9559963478150921,-0.692781450689588
47.6,1.7534473759757465,-1.025274492884051,-1.025274492884051,-0.6899415761556045
47.7,1.6509199266873413,-1.0942686504996113,-1.0942686504996113,-0.7068196209815804
47.8,1.54149306163738,-1.1649506125977693,-1.1649506125977693,-0.7398900447181918
47.9,1.4249980003776033,-1.2389396170695886,-1.2389396170695886,-0.7865604592652083
48.0,1.3011040386706445,-1.3175956629961094,-1.3175956629961094,-0.8446416523939091
48.1,1.1693444723710336,-1.4020598282355003,-1.4020598282355003,-0.9118095698860944
48.2,1.0291384895474835,-1.4932407852241099,-1.4932407852241099,-0.9849937893164924
48.3,0.8798144110250725,-1.5917401641557591,-1.5917401641557591,-1.0596226344238424
48.4,0.7206403946094966,-1.6977024275981434,-1.6977024275981434,-1.1286640074289078
48.5,0.5508701518496822,-1.8105688283410342,-1.8105688283410342,-1.1814388368864042
48.6,0.3698132690155788,-1.9287127120296745,-1.9287127120296745,-1.202282461923015
48.7,0.17694199781261136,-2.048940958221976,-2.048940958221976,-1.1693378730581137
48.8,-0.027952098009586257,-2.165874745527787,-2.165874745527787,-1.0541391543610679
48.9,-0.24453957256236497,-2.271288660963894,-2.271288660963894,-0.8231936783197544
49.0,-0.4716684386587544,-2.3536080287958696,-2.3536080287958696,-0.4433306733112685
49.1,-0.7070292415383413,-2.3979410961269965,-2.3979410961269965,0.10741249845599288
49.2,-0.946823351151041,-2.3871998462813973,-2.3871998462813973,0.8232552725167835
49.3,-1.1855433357791807,-2.304874319029719,-2.304874319029719,1.6528715868099837
49.4,-1.4160307676821526,-2.1395871603487207,-2.1395871603487207,2.49132644068556
49.5,-1.6299894837170248,-1.8904545162801647,-1.8904545162801647,3.196104122529791
49.6,-1.8190349353450412,-1.5708441040271857,-1.5708441040271857,3.6324865615796256
49.7,-1.97611934574776,-1.207595447869223,-1.207595447869223,3.730180515993269
49.8,-2.0968788905346822,-0.8345773962698961,-0.8345773962698961,3.5143673205562083
49.9,-2.180336630161672,-0.48314066421427526,-0.48314066421427526,3.0871597263246047
50.0,-2.2286506965830992,-0.17442469158181478,-0.17442469158181478,2.5746119493701856
50.1,-2.246093165741281,0.0830365033552038,0.0830365033552038,2.0781545567693263
50.2,-2.2377895154057605,0.29085195903213645,0.29085195903213645,1.6549655387706599
50.3,-2.208704319502547,0.4563485129092024,0.4563485129092024,1.3237590398798
50.4,-2.163069468211627,0.5887244168971825,0.5887244168971825,1.0801493104417141
50.5,-2.1041970265219088,0.696739347941354,0.696739347941354,0.9101094113425245
50.6,-2.0345230917277735,0.7877502890756064,0.7877502890756064,0.7980370694641026
50.7,-1.9557480628202129,0.8675539960220167,0.8675539960220167,0.7303495218095644
50.8,-1.8689926632180112,0.9405889482029731,0.9405889482029731,0.6964857196220846
50.9,-1.7749337683977138,1.0102375201651816,1.0102375201651816,0.6887314974074543
51.0,-1.6739100163811955,1.0791106699059272,1.0791106699059272,0.701644930376725
51.1,-1.5659989493906028,1.1492751629435998,1.1492751629435998,0.7314225009638332
51.2,-1.4510714330962429,1.2224174130399832,1.2224174130399832,0.7753140117224336
51.3,-1.3288296917922446,1.2999488142122266,1.2999488142122266,0.8310868631695837
51.4,-1.198834810371022,1.383057500529185,1.383057500529185,0.8964950504960025
51.5,-1.0605290603181035,1.4727070055787852,1.4727070055787852,0.9686896613773843
51.6,-0.913258359760225,1.5695759717165236,1.5695759717165236,1.0435011212071181
51.7,-0.7563007625885726,1.6739260838372354,1.6739260838372354,1.1145286081884827
51.8,-0.5889081542048491,1.7853789446560837,1.7853789446560837,1.172001478527212
51.9,-0.4103702597392407,1.9025790925088049,1.9025790925088049,1.201459078993973
52.0,-0.2201123504883602,2.0227250004082022,2.0227250004082022,1.182474897005371
52.1,-0.017839850447539968,2.1409724901087395,2.1409724901087395,1.0879854022669604
52.2,0.196257398563334,2.2497710303354355,2.2497710303354355,0.8853009389106292
52.3,0.4212345015968776,2.3383011242264984,2.3383011242264984,0.5404637322627553
52.4,0.6550646140195274,2.392347497452774,2.392347497452774,0.027819437797444557
52.5,0.8942993637648049,2.3951294412325184,2.3951294412325184,-0.654512598899402
52.6,1.1338123078880566,2.329678181342578,2.329678181342578,-1.4664092205801733
52.7,1.3667801260223145,2.183037259284561,2.183037259284561,-2.3143142551085694
52.8,1.5850838519507706,1.9516058337737041,1.9516058337737041,-3.060976803641738
52.9,1.780244435328141,1.6455081534095304,1.6455081534095304,-3.565020376592461
53.0,1.944795250669094,1.2890061157502843,1.2890061157502843,-3.737950069824323
53.1,2.0736958622441226,0.915211108767852,0.915211108767852,-3.583892361413505
53.2,2.165216973120908,0.5568218726265015,0.5568218726265015,-3.1920423161719826
53.3,2.220899160383558,0.23761764100930322,0.23761764100930322,-2.688102144049394
53.4,2.2446609244844886,-0.03119257339563619,-0.03119257339563619,-2.1816752790770915
53.5,2.241541667144925,-0.24936010130334535,-0.24936010130334535,-1.7397656754980289
53.6,2.2166056570145902,-0.42333666885314825,-0.42333666885314825,-1.388275361975213
53.7,2.1742719901292755,-0.5621642050506696,-0.5621642050506696,-1.1265500652939242
53.8,2.1180555696242087,-0.674819211580062,-0.674819211580062,-0.9417919020931933
53.9,2.0505736484662025,-0.7689984017893813,-0.7689984017893813,-0.8183105048277362
54.0,1.9736738082872645,-0.8508294522721549,-0.8508294522721549,-0.7419329869388913
54.1,1.888590863060049,-0.925022750966044,-0.925022750966044,-0.7014280200338396
54.2,1.7960885879634445,-0.995165552969428,-0.995165552969428,-0.6885020605871264
54.3,1.6965720326665017,-1.0640157590281407,-1.0640157590281407,-0.6972714879308449
54.4,1.5901704567636876,-1.133742907821225,-1.133742907821225,-0.7236268974785378
54.5,1.4767961659815652,-1.2061055975690789,-1.2061055975690789,-0.7646348842134942
54.6,1.3561856062246573,-1.2825690859904282,-1.2825690859904282,-0.8179943520741643
54.7,1.2279286976256145,-1.3643685211978447,-1.3643685211978447,-0.8815094678954278
54.8,1.09149184550583,-1.4525194679873874,-1.4525194679873874,-0.952518814417676
54.9,0.9462398987070912,-1.547771349429155,-1.547771349429155,-1.0272115987156634
55.0,0.7914627637641758,-1.6504925093007212,-1.6504925093007212,-1.0997637834239686
55.1,0.6264135128341036,-1.760468887643118,-1.760468887643118,-1.1612493399589323
55.2,0.4503666240697918,-1.8765938216390112,-1.8765938216390112,-1.1983486823199432
55.3,0.2627072419058907,-1.9964286898710055,-1.9964286898710055,-1.1920297290454172
55.4,0.06306437291879011,-2.1156316627755474,-2.1156316627755474,-1.116673148957063
55.5,-0.14849879335876465,-2.2272989776712535,-2.2272989776712535,-0.9405926176363575
55.6,-0.37122869112589,-2.3213582394348893,-2.3213582394348893,-0.6294963789065398
55.7,-0.6033645150693789,-2.384307877325543,-2.384307877325543,-0.1547872866679454
55.8,-0.8417953028019333,-2.3997866059923374,-2.3997866059923374,0.4921695904294807
55.9,-1.081773963401167,-2.3505696469493893,-2.3505696469493893,1.2818484670730337
56.0,-1.316830928096106,-2.222384800242086,-2.222384800242086,2.1324947013261184
56.1,-1.5390694081203145,-2.009135330109474,-2.009135330109474,2.914055972530223
56.2,-1.739982941131262,-1.7177297328564518,-1.7177297328564518,3.481366358155757
56.3,-1.9117559144169072,-1.369593097040876,-1.369593097040876,3.7297611025278528
56.4,-2.0487152241209947,-0.9966169867880907,-0.9966169867880907,3.6419241163441445
56.5,-2.148376922799804,-0.6324245751536763,-0.6324245751536763,3.2916498486662316
56.6,-2.2116193803151716,-0.3032595902870532,-0.3032595902870532,2.801650379935081
56.7,-2.241945339343877,-0.023094552293545068,-0.023094552293545068,2.28843835559033
56.8,-2.2442547945732314,0.20574928326548791,0.20574928326548791,1.8289828290894992
56.9,-2.2236798662466826,0.38864756617443785,0.38864756617443785,1.4571207055931674
57.0,-2.184815109629239,0.5343596367337546,0.5343596367337546,1.1766342240438281
57.1,-2.1313791459558633,0.6520230591381375,0.6520230591381375,0.9763929764591432
57.2,-2.0661768400420497,0.7496623567840519,0.7496623567840519,0.840821207148839
57.3,-1.9912106043636446,0.8337444774989358,0.8337444774989358,0.7552179034306237
57.4,-1.907836156613751,0.9092662678419982,0.9092662678419982,0.707677969704037
57.5,-1.8169095298295512,0.9800340648124019,0.9800340648124019,0.6893018181367512
57.6,-1.718906123348311,1.048964246626077,1.048964246626077,0.6937332979707986
57.7,-1.6140096986857033,1.1183375764231567,1.1183375764231567,0.7165285241315474
57.8,-1.5021759410433877,1.1899904288363115,1.1899904288363115,0.7545450823622788
57.9,-1.3831768981597565,1.2654449370725394,1.2654449370725394,0.8053884499741719
58.0,-1.2566324044525026,1.3459837820699565,1.3459837820699565,0.8668859756106576
58.1,-1.1220340262455069,1.4326723796310223,1.4326723796310223,0.9365313514774456
58.2,-0.9787667882824046,1.5263255147787669,1.5263255147787669,1.010831509708097
58.3,-0.8261342368045279,1.6274086657495765,1.6274086657495765,1.0844871711775022
58.4,-0.6633933702295702,1.7358573828673267,1.7358573828673267,1.1493546610438212
58.5,-0.48980763194283755,1.850792848971709,1.850792848971709,1.1931907970429472
58.6,-0.30472834704566665,1.9701119286760036,1.9701119286760036,1.1983126395599648
58.7,-0.10771715417806627,2.089943192632,2.089943192632,1.140563960418683
58.8,0.10127716508513374,2.2039995886738684,2.2039995886738684,0.9894193466485147
58.9,0.32167712395252057,2.30294152333872,2.30294152333872,0.7106438510437402
59.0,0.5519712762863926,2.374005908443094,2.374005908443094,0.27338476981942383
59.1,0.7893718671307021,2.4013443854250363,2.4013443854250363,-0.33684805657856076
59.2,1.0295063056732057,2.3676595797671802,2.3676595797671802,-1.1003978613114103
59.3,1.2662722636499237,2.257619793636039,2.257619793636039,-1.9474474549335428
59.4,1.4920342430135276,2.062875048142685,2.062875048142685,-2.7567480542107847
59.5,1.698321747827796,1.7872002427216065,1.7872002427216065,-3.3821295604794113
59.6,1.8770417720999568,1.4489872866736653,1.4489872866736653,-3.705146304815763
59.7,2.0219405007673235,1.078472656192089,1.078472656192089,-3.6872335259261764
59.8,2.1297877663865323,0.7097493035994713,0.7097493035994713,-3.3846230907572394
59.9,2.2007626967464793,0.37128699452374736,0.37128699452374736,-2.9142568288640844
60.0,2.237891396198854,0.0798613116373389,0.0798613116373389,-2.3979397698177873
60.1,2.245877527362588,-0.15993266534443984,-0.15993266534443984,-1.922496407454011
60.2,2.229884260828144,-0.3521823060898409,-0.3521823060898409,-1.5303826142103825
60.3,2.1946660302191603,-0.5052205675108792,-0.5052205675108792,-1.2305639822515495
60.4,2.1441439734680725,-0.6282769657360341,-0.6282769657360341,-1.0140768406616147
60.5,2.0813162768944693,-0.7296846498021956,-0.7296846498021956,-0.8657063637700184
60.6,2.0083478119142497,-0.8162552861791974,-0.8162552861791974,-0.7703085506712375
60.7,1.92672228329633,-0.8932861412463211,-0.8932861412463211,-0.7153107037673472
60.8,1.8373936691716979,-0.9648172116230558,-0.9648172116230558,-0.6911833465950543
60.9,1.7409119480093924,-1.0339355462825612,-1.0339355462825612,-0.6910670231462173
61.0,1.6375183933811364,-1.103042248597183,-1.103042248597183,-0.71015410508412
61.1,1.527214168521418,-1.174057659105595,-1.174057659105595,-0.745066867107397
61.2,1.4098084026108586,-1.2485643458163347,-1.2485643458163347,-0.79329246719623
61.3,1.2849519680292252,-1.3278935925359576,-1.3278935925359576,-0.8526551731277427
61.4,1.1521626087756294,-1.413159109848732,-1.413159109848732,-0.9207728708908853
61.5,1.0108466977907562,-1.5052363969378204,-1.5052363969378204,-0.994431307316519
61.6,0.8603230580969742,-1.6046795276694723,-1.6046795276694723,-1.0688064208076815
61.7,0.6998551053300269,-1.7115601697502405,-1.7115601697502405,-1.1364765278118474
61.8,0.5286990883550029,-1.8252078225314252,-1.8252078225314252,-1.186209466560446
61.9,0.3461783061018604,-1.9438287691874698,-1.9438287691874698,-1.2016190349298745
62.0,0.1517954291831134,-2.063990672680457,-2.063990672680457,-1.1600116813875476
62.1,-0.05460363808493232,-2.179991840819212,-2.179991840819212,-1.0321423970398058
62.2,-0.2726028221668535,-2.2832060805231924,-2.2832060805231924,-0.78416507202327
62.3,-0.5009234302191727,-2.3616225877255195,-2.3616225877255195,-0.3835936364406183
62.4,-0.7370856889917247,-2.3999819513695813,-2.3999819513695813,0.18904418593846506
62.5,-0.9770838841286829,-2.381077532775735,-2.381077532775735,0.9231440449775796
62.6,-1.2151916374062564,-2.288763128277977,-2.288763128277977,1.760707704160407
62.7,-1.444067950234054,-2.1126923578619365,-2.1126923578619365,2.5905545199975375
62.8,-1.6553371860202477,-1.8536369058621829,-1.8536369058621829,3.2681321603496736
62.9,-1.840700876606466,-1.5268236898272156,-1.5268236898272156,3.663865560453428
63.0,-1.9933832455891878,-1.1604371337818729,-1.1604371337818729,3.7187076940189083
63.1,-2.109426958967375,-0.7885663643799821,-0.7885663643799821,3.4695785930139005
63.2,-2.188283595405373,-0.441608505078592,-0.441608505078592,3.0248192952499564
63.3,-2.232444445913232,-0.13912657555359637,-0.13912657555359637,2.5095712424618335
63.4,-2.2463571034685916,0.11183054869258702,0.11183054869258702,2.0201171804175746
63.5,-2.2351740485993328,0.31384226673434445,0.31384226673434445,1.6081167245803705
63.6,-2.2037898219258985,0.4746539391923815,0.4746539391923815,1.2884933714154148
63.7,-2.1563244280066605,0.603503276333923,0.603503276333923,1.0550109011678943
63.8,-2.0959741003732684,0.7090043664507124,0.7090043664507124,0.8931101087201962
63.9,-2.025073663728197,0.7983153773227321,0.7983153773227321,0.787316269210466
64.0,-1.945242125995924,0.8770470042437787,0.8770470042437787,0.7244071986093297
64.1,-1.8575374255715462,0.9494877241047116,0.9494877241047116,0.6942035660837653
64.2,-1.762588653161075,1.0189080807130881,1.0189080807130881,0.6893122688556761
64.3,-1.6606978450897663,1.0878393075986557,1.0878393075986557,0.7045320580874719
64.4,-1.5519139143299008,1.158292513407403,1.158292513407403,0.7362230152593809
64.5,-1.4360846629891606,1.231914814933341,1.231914814933341,0.7817289885932314
64.6,-1.3128931814958265,1.310087713792664,1.310087713792664,0.8388454713220985
64.7,-1.18188441011656,1.393972260924874,1.393972260924874,0.9052849353160987
64.8,-1.0424871840240726,1.4845007544564839,1.4845007544564839,0.9780750459961749
64.9,-0.8940371085784242,1.5823082590561013,1.5823082590561013,1.0528198819636883
65.0,-0.7358062826728141,1.6875902472524702,1.6875902472524702,1.1227615411340692
65.1,-0.567047257947567,1.7998664013658772,1.7998664013658772,1.1776136039848382
65.2,-0.38706061781097933,1.917627761764361,1.917627761764361,1.2022289132364237
65.3,-0.19529784163454322,2.0378506530880034,2.0378506530880034,1.1753600856781645
65.4,0.008487223674257138,2.15538666165582,2.15538666165582,1.0691284777069217
65.5,0.22402588983983915,2.262299509426512,2.262299509426512,0.8503541742146125
65.6,0.45025584078249037,2.3473349268479735,2.3473349268479735,0.4854736396743118
65.7,0.6849893334672877,2.3958822908154045,2.3958822908154045,-0.04913461645638184
65.8,0.9245775625488282,2.390968829169766,2.390968829169766,-0.7510454313617204
65.9,1.1636744454658048,2.315864286033594,2.315864286033594,-1.5737424677198075
66.0,1.395260874069164,2.158490039261613,2.158490039261613,-2.4170392334550304
66.1,1.6111098779953255,1.9167861159161101,1.9167861159161101,-3.1403937581050636
66.2,1.8027884895869364,1.6027467401056037,1.6027467401056037,-3.6059157063949367
66.3,1.9630631635974969,1.24215516946611,1.24215516946611,-3.735380707943252
66.4,2.0872786805441077,0.8686170986717847,0.8686170986717847,-3.545136212033249
66.5,2.1741403904112864,0.5141034774684599,0.5141034774684599,-3.1321430291631263
66.6,2.2255507381581325,0.20088917455214722,0.20088917455214722,-2.622615834299881
66.7,2.2456396556133473,-0.0613724088778409,-0.0613724088778409,-2.121578477542333
66.8,2.239502414725563,-0.2735302566320742,-0.2735302566320742,-1.6903396757075244
66.9,2.212149389062356,-0.44256422420282665,-0.44256422420282665,-1.3505642687805355
67.0,2.167892966642073,-0.5776206510808802,-0.5776206510808802,-1.0993641012225446
67.1,2.110130901533985,-0.6875570612031348,-0.6875570612031348,-0.9231831253554275
67.2,2.0413751954136714,-0.7798753737386775,-0.7798753737386775,-0.8063596058561786
67.3,1.9633876580398035,-0.8605113343242954,-0.8605113343242954,-0.7350545849656136
67.4,1.877336524607374,-0.9340167928208567,-0.9340167928208567,-0.6984240655386524
67.5,1.7839348453252883,-1.003859199374722,-1.003859199374722,-0.6885118753766659
67.6,1.6835489253878162,-1.0727103869123884,-1.0727103869123884,-0.699692757377066
67.7,1.5762778866965774,-1.142679662650095,-1.142679662650095,-0.7280370771017022
67.8,1.462009920431568,-1.2154833703602652,-1.2154833703602652,-0.7707201580428744
