x_0,x,y,dy/dx,state
56,134,26.486769962234323,-0.06730154943351485,"Cooling"
56,135,26.419468412800807,-0.0662920261920121,"Cooling"
56,136,26.353176386608794,-0.06529764579913191,"Cooling"
56,137,26.287878740809663,-0.06431818111214495,"Cooling"
56,138,26.223560559697518,-0.06335340839546276,"Cooling"
56,139,26.160207151302053,-0.0624031072695308,"Cooling"
56,140,26.09780404403252,-0.06146706066048782,"Cooling"
56,141,26.036336983372035,-0.06054505475058052,"Cooling"
56,142,25.975791928621454,-0.05963687892932182,"Cooling"
56,143,25.916155049692133,-0.05874232574538199,"Cooling"
56,144,25.85741272394675,-0.05786119085920127,"Cooling"
56,145,25.799551533087552,-0.05699327299631328,"Cooling"
56,146,25.74255826009124,-0.056138373901368596,"Cooling"
56,147,25.68641988618987,-0.05529629829284806,"Cooling"
56,148,25.631123587897022,-0.054466853818455334,"Cooling"
56,149,25.57665673407857,-0.05364985101117852,"Cooling"
56,150,25.52300688306739,-0.05284510324601083,"Cooling"
56,151,25.470161779821378,-0.05205242669732067,"Cooling"
56,152,25.41810935312406,-0.05127164029686088,"Cooling"
56,153,25.3668377128272,-0.05050256569240798,"Cooling"
56,154,25.31633514713479,-0.04974502720702185,"Cooling"
56,155,25.26659011992777,-0.04899885179891655,"Cooling"
56,156,25.217591268128853,-0.04826386902193279,"Cooling"
56,157,25.16932739910692,-0.04753991098660378,"Cooling"
56,158,25.121787488120315,-0.046826812321804724,"Cooling"
56,159,25.07496067579851,-0.04612441013697767,"Cooling"
56,160,25.028836265661532,-0.045432543984922975,"Cooling"
56,161,24.98340372167661,-0.044751055825149134,"Cooling"
56,162,24.93865266585146,-0.04407978998777191,"Cooling"
56,163,24.894572875863687,-0.04341859313795531,"Cooling"
56,164,24.851154282725734,-0.042767314240886006,"Cooling"
56,165,24.808386968484847,-0.0421258045272727,"Cooling"
56,166,24.766261163957573,-0.041493917459363594,"Cooling"
56,167,24.72476724649821,-0.04087150869747315,"Cooling"
56,168,24.683895737800736,-0.04025843606701104,"Cooling"
56,169,24.643637301733726,-0.03965455952600589,"Cooling"
56,170,24.60398274220772,-0.03905974113311579,"Cooling"
56,171,24.564923001074604,-0.03847384501611906,"Cooling"
56,172,24.526449156058483,-0.03789673734087724,"Cooling"
56,173,24.488552418717607,-0.0373282862807641,"Cooling"
56,174,24.451224132436842,-0.036768361986552624,"Cooling"
56,175,24.41445577045029,-0.03621683655675433,"Cooling"
56,176,24.378238933893535,-0.035673584008403016,"Cooling"
56,177,24.34256534988513,-0.03513848024827697,"Cooling"
56,178,24.307426869636853,-0.03461140304455279,"Cooling"
56,179,24.2728154665923,-0.034092231998884476,"Cooling"
56,180,24.238723234593415,-0.033580848518901224,"Cooling"
56,181,24.205142386074513,-0.0330771357911177,"Cooling"
56,182,24.172065250283396,-0.032580978754250936,"Cooling"
56,183,24.139484271529145,-0.03209226407293718,"Cooling"
56,184,24.10739200745621,-0.03161088011184313,"Cooling"
56,185,24.075781127344367,-0.031136716910165507,"Cooling"
56,186,24.044644410434202,-0.03066966615651303,"Cooling"
56,187,24.01397474427769,-0.03020962116416534,"Cooling"
56,188,23.983765123113525,-0.029756476846702868,"Cooling"
56,189,23.95400864626682,-0.029310129694002318,"Cooling"
56,190,23.924698516572818,-0.028870477748592263,"Cooling"
56,191,23.895828038824224,-0.028437420582363353,"Cooling"
56,192,23.86739061824186,-0.028010859273627897,"Cooling"
